Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,COUNT,ADL_GRP_1,ADL_GRP_2,ADL_GRP_3,ADL_RANK_1,ADL_RANK_2,ADL_RANK_3,ADL_RANK_4,ADL_RANK_5,ADL_RANK_6,ADL_RANK_7,ADL_RANK_8,ADL_RANK_9,ADL_RANK_10,ADL_RANK_11,ADL_RANK_12,TROPHIC_MODE,TROPHIC_TYPE,PREYS,COMMENTS
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,NA,4152,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Peregriniidae,NA,NA,NA,NA,NA,Peregrinia,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_sp.,7,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Peregriniidae,NA,NA,NA,NA,NA,Peregrinia,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA,1830,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Thaumatomonadidae,NA,NA,NA,NA,NA,Thaumatomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,Spongomonadidae_X,Spongomonadidae_X_sp.,263,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Spongomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,Spongomonadidae_X,NA,22,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Spongomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,NA,NA,17,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Spongomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Nudifilidae,Nudifila,NA,277,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Variglissida,NA,NA,NA,NA,NA,NA,NA,Nudifila,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Pansomonadida_X,Pansomonadida_XX,Pansomonadida_XX_sp.,4851,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Pansomonadidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Agitatidae,Agitata,Agitata_tremulans,77,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Pansomonadidae,NA,NA,NA,NA,NA,NA,NA,NA,Agitata,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Agitatidae,Agitata,NA,2,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Pansomonadidae,NA,NA,NA,NA,NA,NA,NA,NA,Agitata,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,NA,NA,31400,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,NA,19337,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Paracercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_saepenatans,270,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Paracercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Metabolomonas,Metabolomonas_insania,251,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Metabolomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_anaerobica,49,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Paracercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Nucleocercomonas,Nucleocercomonas_praelonga,26,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Nucleocercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Metabolomonas,NA,20,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Metabolomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Agitatidae,Agitatidae_X,NA,53,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Paracercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,NA,NA,NA,8575,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes,92,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,NA,NA,NA,NA,NA,NA,Protaspa,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Capsellina,Capsellina_sp.,296221,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Capsellina,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,NA,NA,38283,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma-lineage_X,Rhogostoma-lineage_X_sp.,32301,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Rhogostoma,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_micra,2411,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Rhogostoma,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,NA,3,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Rhogostoma,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Capsellina,NA,117497,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Capsellina,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Capsellina,Rhogostoma-lineage_X_sp.,4586,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,NA,NA,NA,NA,NA,Capsellina,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliformidae_X,NA,1032,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Ebriacea,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,NA,860,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,NA,NA,NA,NA,NA,NA,NA,NA,Mataza,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,Mataza_hastifera,2,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,NA,NA,NA,NA,NA,NA,NA,NA,Mataza,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,NA,NA,NA,NA,259,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Tectofilosida,Pseudodifflugiidae,Pseudodifflugia,NA,16,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Tectofilosida,NA,NA,NA,NA,NA,NA,NA,Pseudodifflugia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Tectofilosida,Pseudodifflugiidae,Pseudodifflugiidae_X,NA,6,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Thecofilosea,Tectofilosida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Orciraptor,Orciraptor_agilis,4824,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Viridiraptoridae,NA,NA,NA,NA,NA,NA,NA,NA,Orciraptor,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Viridiraptor,NA,37,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Viridiraptoridae,NA,NA,NA,NA,NA,NA,NA,NA,Viridiraptor,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Orciraptor,NA,56,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Viridiraptoridae,NA,NA,NA,NA,NA,NA,NA,NA,Orciraptor,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,NA,NA,14,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Ascetosporea,Haplosporida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,invertebrates,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,Haplosporidium,NA,2,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Ascetosporea,Haplosporida,NA,NA,NA,NA,NA,NA,NA,Haplosporidium,Heterotrophs,Parasites,invertebrates,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Paradinida,Paradinidae,NA,NA,2,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Ascetosporea,Paradiniida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,invertebrates,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,NA,NA,NA,NA,190,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,NA,NA,NA,NA,6,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Spongospora,Spongospora_sp.,3460,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Spongospora,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Plasmodiophorida_XX,Plasmodiophorida_XX_sp.,2307,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,NA,NA,1971,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,NA,NA,NA,1336,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Spongospora,Spongospora_subterranea,921,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Spongospora,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Polymyxa-lineage,NA,NA,731,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Spongospora,Spongospora_nasturtii,339,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Spongospora,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Polymyxa-lineage,Sorosphaera,Sorosphaera_veronicae,56,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Sorosphaera,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Spongospora,NA,52,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Spongospora,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Polymyxa-lineage,Ligniera,Ligniera_junci,5,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA,NA,NA,Ligniera,Heterotrophs,Parasites,plants,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,NA,NA,15916,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Penardia-lineage,Penardia-lineage_X,Penardia-lineage_X_sp.,707,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Penardia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,NA,NA,NA,542,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Vampyrellidae,Vampyrella,NA,479,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Vampyrella,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Leptophrys,Leptophrys_vorax,368,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Leptophrys,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Sey055-lineage,Sey055-lineage_X,Sey055-lineage_X_sp.,335,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Penardia-lineage,NA,NA,56,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Penardia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Thalassomyxa-lineage,Thalassomyxa-lineage_X,Thalassomyxa-lineage_X_sp.,25,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Thalassomyxa,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Vampyrellidae,Vampyrella,Vampyrella_lateritia,16,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Vampyrella,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Leptophryidae_X,NA,929,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Vampyrellida_X,Thalassomyxa,NA,90,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Thalassomyxa,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Arachnula,NA,64,Diaphoretickes,Sar,Rhizaria,Rhizaria,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA,NA,NA,NA,Arachnula,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Foraminifera,Monothalamids,Monothalamids_X,Monothalamids_XX,Allogromiina,Allogromiina_sp.,713,Diaphoretickes,Sar,Rhizaria,Rhizaria,Retaria,Foraminifera,Monothalamea,NA,NA,NA,NA,NA,NA,NA,Allogromiina,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Foraminifera,Monothalamids,NA,NA,NA,NA,7,Diaphoretickes,Sar,Rhizaria,Rhizaria,Retaria,Foraminifera,Monothalamea,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Foraminifera,NA,NA,NA,NA,NA,5,Diaphoretickes,Sar,Rhizaria,Rhizaria,Retaria,Foraminifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,NA,NA,NA,NA,NA,NA,1437,Diaphoretickes,Sar,Rhizaria,Rhizaria,Retaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Bicoecales,Bicoecaceae,NA,NA,12144,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Bicoecales,Bicoecaceae,Bicosoeca,Bicosoeca_petiolata,99,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Bicosoeca,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Borokales,Borokaceae,Bicosoecida,Bicosoecida_sp.,154,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Bicosoecida,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,NA,NA,NA,NA,143,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,NA,NA,35844,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Adriamonas,Adriamonas_peritocrescens,379,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Adriamonas,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Pseudodendromonadales_XX,Pseudodendromonadales_XX_sp.,7,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Nerada,NA,880,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Nerada,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Adriamonas,NA,267,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Adriamonas,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Paramonas,NA,64,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,NA,NA,NA,NA,NA,NA,NA,Paramonas,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-12,MAST-12C,MAST-12C_X,MAST-12C_X_sp.,9849,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,NA,NA,NA,NA,NA,NA,NA,NA,MAST-12,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-12,NA,NA,NA,2,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,NA,NA,NA,NA,NA,NA,NA,NA,MAST-12,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-12,MAST-12C,MAST-12C_X,NA,181,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,NA,NA,NA,NA,NA,NA,NA,NA,MAST-12,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,NA,5,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulomycetes,Amphitremida,Amphitraemidae,Amphitrema,NA,325,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Amphitremida,NA,NA,NA,NA,NA,NA,Amphitrema,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Labyrinthulales,Labyrinthulaceae,Aplanochytrium,NA,139,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulida,NA,NA,NA,NA,NA,NA,Aplanochytrium,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Labyrinthulales,Labyrinthulaceae,Labyrinthula,NA,23,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulida,NA,NA,NA,NA,NA,NA,Labyrinthula,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Labyrinthulales,Labyrinthulaceae,Oblongichytrium,Oblongichytrium_sp.,3,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Oblongichytrida,NA,NA,NA,NA,NA,NA,Oblongichytrium,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,3987,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Thraustochytrida,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Thraustochytriales,Thraustochytriaceae,Ulkenia,Ulkenia_profunda,23,Diaphoretickes,Sar,Stramenopiles,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Thraustochytrida,NA,NA,NA,NA,NA,NA,Ulkenia,Heterotrophs,Consumers,,
